date,city,temperature,aqi
2024-03-13,Jaipur,24.1,227
2024-03-13,Lucknow,33.6,301
2024-03-13,Bhopal,36.6,238
2024-03-14,Mumbai,22.9,49
2024-03-14,Delhi,39.2,334
2024-03-14,Bengaluru,24.8,217
2024-03-14,Chennai,22.5,205
2024-03-14,Kolkata,39.4,331
2024-03-14,Hyderabad,28.9,311
2024-03-14,Ahmedabad,34.3,319
2024-03-14,Jaipur,32.8,67
2024-03-14,Lucknow,30.2,171
2024-03-14,Bhopal,35.4,117
2024-03-15,Mumbai,20.4,225
2024-03-15,Delhi,28.8,261
2024-03-15,Bengaluru,23.0,246
2024-03-15,Chennai,25.9,79
2024-03-15,Kolkata,34.9,76
2024-03-15,Hyderabad,31.0,119
2024-03-15,Ahmedabad,30.3,143
2024-03-15,Jaipur,38.7,178
2024-03-15,Lucknow,28.7,290
2024-03-15,Bhopal,22.7,247
2024-03-16,Mumbai,29.2,328
2024-03-16,Delhi,34.3,57
2024-03-16,Bengaluru,27.4,120
2024-03-16,Chennai,23.6,162
2024-03-16,Kolkata,26.0,258
2024-03-16,Hyderabad,39.4,291
2024-03-16,Ahmedabad,33.9,51
2024-03-16,Jaipur,27.1,258
2024-03-16,Lucknow,34.0,62
2024-03-16,Bhopal,22.1,127
2024-03-17,Mumbai,35.0,105
2024-03-17,Delhi,27.9,175
2024-03-17,Bengaluru,36.9,272
2024-03-17,Chennai,29.3,47
2024-03-17,Kolkata,29.8,223
2024-03-17,Hyderabad,23.2,239
2024-03-17,Ahmedabad,20.2,146
2024-03-17,Jaipur,35.1,56
2024-03-17,Lucknow,38.6,299
2024-03-17,Bhopal,19.5,125
2024-03-18,Mumbai,38.7,300
2024-03-18,Delhi,21.3,345
2024-03-18,Bengaluru,28.9,208
2024-03-18,Chennai,32.3,64
2024-03-18,Kolkata,33.8,245
2024-03-18,Hyderabad,22.2,100
2024-03-18,Ahmedabad,34.3,262
2024-03-18,Jaipur,29.0,200
2024-03-18,Lucknow,31.5,220
2024-03-18,Bhopal,32.4,121
2024-03-19,Mumbai,22.6,46
2024-03-19,Delhi,26.7,215
2024-03-19,Bengaluru,27.7,69
2024-03-19,Chennai,24.4,309
2024-03-19,Kolkata,31.7,44
2024-03-19,Hyderabad,25.1,100
2024-03-19,Ahmedabad,22.6,42
2024-03-19,Jaipur,39.1,53
2024-03-19,Lucknow,21.3,164
2024-03-19,Bhopal,23.0,314
2024-03-20,Mumbai,32.9,192
2024-03-20,Delhi,38.0,167
2024-03-20,Bengaluru,31.9,92
2024-03-20,Chennai,35.1,187
2024-03-20,Kolkata,26.6,126
2024-03-20,Hyderabad,41.2,51
2024-03-20,Ahmedabad,38.5,317
2024-03-20,Jaipur,39.0,259
2024-03-20,Lucknow,25.5,299
2024-03-20,Bhopal,34.5,72
2024-03-21,Mumbai,33.5,52
2024-03-21,Delhi,37.0,317
2024-03-21,Bengaluru,28.2,289
2024-03-21,Chennai,26.4,341
2024-03-21,Kolkata,40.8,82
2024-03-21,Hyderabad,24.2,211
2024-03-21,Ahmedabad,33.8,216
2024-03-21,Jaipur,29.1,190
2024-03-21,Lucknow,28.1,314
2024-03-21,Bhopal,37.5,221
2024-03-22,Mumbai,33.9,278
2024-03-22,Delhi,31.0,204
2024-03-22,Bengaluru,25.2,112
2024-03-22,Chennai,35.0,129
2024-03-22,Kolkata,21.4,118
2024-03-22,Hyderabad,29.1,282
2024-03-22,Ahmedabad,41.1,100
2024-03-22,Jaipur,34.8,69
2024-03-22,Lucknow,21.9,153
2024-03-22,Bhopal,38.0,60
2024-03-23,Mumbai,24.3,88
2024-03-23,Delhi,22.2,267
2024-03-23,Bengaluru,39.0,202
2024-03-23,Chennai,24.3,87
2024-03-23,Kolkata,33.3,287
2024-03-23,Hyderabad,36.0,285
2024-03-23,Ahmedabad,23.3,255
2024-03-23,Jaipur,28.8,48
2024-03-23,Lucknow,24.3,198
2024-03-23,Bhopal,38.4,296
2024-03-24,Mumbai,37.0,197
2024-03-24,Delhi,30.7,193
2024-03-24,Bengaluru,21.6,184
2024-03-24,Chennai,34.3,283
2024-03-24,Kolkata,36.2,240
2024-03-24,Hyderabad,38.9,89
2024-03-24,Ahmedabad,38.1,75
2024-03-24,Jaipur,23.4,171
2024-03-24,Lucknow,31.9,67
2024-03-24,Bhopal,34.2,336
2024-03-25,Mumbai,27.8,157
2024-03-25,Delhi,26.6,86
2024-03-25,Bengaluru,32.7,80
2024-03-25,Chennai,23.5,168
2024-03-25,Kolkata,26.9,283
2024-03-25,Hyderabad,35.4,142
2024-03-25,Ahmedabad,37.2,44
2024-03-25,Jaipur,25.5,336
2024-03-25,Lucknow,21.3,96
2024-03-25,Bhopal,38.0,137
2024-03-26,Mumbai,29.4,129
2024-03-26,Delhi,23.0,302
2024-03-26,Bengaluru,29.4,236
2024-03-26,Chennai,40.6,312
2024-03-26,Kolkata,30.8,69
2024-03-26,Hyderabad,40.3,296
2024-03-26,Ahmedabad,21.4,125
2024-03-26,Jaipur,28.4,59
2024-03-26,Lucknow,24.1,247
2024-03-26,Bhopal,39.4,243
2024-03-27,Mumbai,27.3,312
2024-03-27,Delhi,26.3,89
2024-03-27,Bengaluru,41.5,252
2024-03-27,Chennai,34.9,227
2024-03-27,Kolkata,36.9,106
2024-03-27,Hyderabad,24.4,312
2024-03-27,Ahmedabad,29.1,291
2024-03-27,Jaipur,40.8,84
2024-03-27,Lucknow,18.6,98
2024-03-27,Bhopal,27.8,217
2024-03-28,Mumbai,36.9,264
2024-03-28,Delhi,37.2,193
2024-03-28,Bengaluru,25.0,128
2024-03-28,Chennai,22.3,223
2024-03-28,Kolkata,32.4,71
2024-03-28,Hyderabad,33.7,192
2024-03-28,Ahmedabad,19.5,92
2024-03-28,Jaipur,26.3,145
2024-03-28,Lucknow,21.1,247
2024-03-28,Bhopal,40.1,187
2024-03-29,Mumbai,36.5,78
2024-03-29,Delhi,24.6,146
2024-03-29,Bengaluru,19.2,121
2024-03-29,Chennai,27.3,55
2024-03-29,Kolkata,29.7,53
2024-03-29,Hyderabad,38.6,232
2024-03-29,Ahmedabad,28.5,148
2024-03-29,Jaipur,40.2,106
2024-03-29,Lucknow,32.0,70
2024-03-29,Bhopal,23.8,332
2024-03-30,Mumbai,25.2,345
2024-03-30,Delhi,33.3,216
2024-03-30,Bengaluru,32.9,343
2024-03-30,Chennai,29.2,137
2024-03-30,Kolkata,29.8,218
2024-03-30,Hyderabad,23.9,304
2024-03-30,Ahmedabad,25.2,60
2024-03-30,Jaipur,21.8,143
2024-03-30,Lucknow,34.4,222
2024-03-30,Bhopal,26.5,328
2024-03-31,Mumbai,38.1,219
2024-03-31,Delhi,26.4,244
2024-03-31,Bengaluru,23.6,171
2024-03-31,Chennai,25.9,105
2024-03-31,Kolkata,23.8,200
2024-03-31,Hyderabad,36.1,102
2024-03-31,Ahmedabad,36.7,80
2024-03-31,Jaipur,36.5,103
2024-03-31,Lucknow,26.9,229
2024-03-31,Bhopal,30.8,157
2024-04-01,Mumbai,30.1,262
2024-04-01,Delhi,38.7,307
2024-04-01,Bengaluru,37.9,334
2024-04-01,Chennai,23.7,231
2024-04-01,Kolkata,29.6,208
2024-04-01,Hyderabad,30.9,164
2024-04-01,Ahmedabad,37.5,128
2024-04-01,Jaipur,23.6,41
2024-04-01,Lucknow,29.0,292
2024-04-01,Bhopal,40.5,216
2024-04-02,Mumbai,39.2,220
2024-04-02,Delhi,36.0,79
2024-04-02,Bengaluru,21.4,268
2024-04-02,Chennai,31.4,253
2024-04-02,Kolkata,25.7,135
2024-04-02,Hyderabad,20.2,80
2024-04-02,Ahmedabad,29.0,129
2024-04-02,Jaipur,26.1,64
2024-04-02,Lucknow,26.1,108
2024-04-02,Bhopal,30.0,70
2024-04-03,Mumbai,25.3,148
2024-04-03,Delhi,26.0,264
2024-04-03,Bengaluru,22.3,290
2024-04-03,Chennai,32.6,182
2024-04-03,Kolkata,33.3,305
2024-04-03,Hyderabad,23.0,252
2024-04-03,Ahmedabad,28.8,220
2024-04-03,Jaipur,37.2,132
2024-04-03,Lucknow,21.2,210
2024-04-03,Bhopal,36.5,46
2024-04-04,Mumbai,34.8,197
2024-04-04,Delhi,22.3,200
2024-04-04,Bengaluru,38.2,296
2024-04-04,Chennai,38.0,261
2024-04-04,Kolkata,25.4,138
2024-04-04,Hyderabad,28.3,145
2024-04-04,Ahmedabad,36.1,151
2024-04-04,Jaipur,28.4,72
2024-04-04,Lucknow,23.3,152
2024-04-04,Bhopal,32.3,106
2024-04-05,Mumbai,29.2,89
2024-04-05,Delhi,30.7,162
2024-04-05,Bengaluru,25.9,334
2024-04-05,Chennai,19.4,223
2024-04-05,Kolkata,24.5,335
2024-04-05,Hyderabad,20.1,221
2024-04-05,Ahmedabad,38.8,295
2024-04-05,Jaipur,30.0,108
2024-04-05,Lucknow,25.2,285
2024-04-05,Bhopal,32.1,163
2024-04-06,Mumbai,19.0,268
2024-04-06,Delhi,35.3,99
2024-04-06,Bengaluru,31.0,159
2024-04-06,Chennai,22.2,46
2024-04-06,Kolkata,29.7,102
2024-04-06,Hyderabad,27.4,293
2024-04-06,Ahmedabad,32.4,282
2024-04-06,Jaipur,28.1,141
2024-04-06,Lucknow,32.5,299
2024-04-06,Bhopal,39.7,290
2024-04-07,Mumbai,37.0,212
2024-04-07,Delhi,22.0,262
2024-04-07,Bengaluru,35.6,78
2024-04-07,Chennai,21.5,237
2024-04-07,Kolkata,22.5,329
2024-04-07,Hyderabad,28.9,218
2024-04-07,Ahmedabad,40.3,95
2024-04-07,Jaipur,36.1,230
2024-04-07,Lucknow,27.8,46
2024-04-07,Bhopal,25.0,328
2024-04-08,Mumbai,37.2,205
2024-04-08,Delhi,20.6,149
2024-04-08,Bengaluru,31.5,244
2024-04-08,Chennai,26.2,291
2024-04-08,Kolkata,34.7,196
2024-04-08,Hyderabad,30.6,88
2024-04-08,Ahmedabad,36.9,94
2024-04-08,Jaipur,25.6,211
2024-04-08,Lucknow,28.1,131
2024-04-08,Bhopal,36.4,52
2024-04-09,Mumbai,21.1,49
2024-04-09,Delhi,24.5,174
2024-04-09,Bengaluru,23.7,316
2024-04-09,Chennai,38.4,272
2024-04-09,Kolkata,41.0,176
2024-04-09,Hyderabad,29.4,112
2024-04-09,Ahmedabad,31.4,82
2024-04-09,Jaipur,19.0,236
2024-04-09,Lucknow,26.6,292
2024-04-09,Bhopal,29.9,107
2024-04-10,Mumbai,28.3,275
2024-04-10,Delhi,36.6,120
2024-04-10,Bengaluru,25.9,248
2024-04-10,Chennai,17.7,70
2024-04-10,Kolkata,40.2,345
2024-04-10,Hyderabad,36.4,138
2024-04-10,Ahmedabad,27.5,317
2024-04-10,Jaipur,37.2,343
2024-04-10,Lucknow,31.5,110
2024-04-10,Bhopal,26.1,92
2024-04-11,Mumbai,38.9,91
2024-04-11,Delhi,27.6,273
2024-04-11,Bengaluru,21.7,251
2024-04-11,Chennai,41.2,211
2024-04-11,Kolkata,20.8,161
2024-04-11,Hyderabad,39.1,298
2024-04-11,Ahmedabad,30.5,181
2024-04-11,Jaipur,32.2,265
2024-04-11,Lucknow,33.7,82
2024-04-11,Bhopal,33.6,112
2024-04-12,Mumbai,32.1,235
2024-04-12,Delhi,40.4,68
2024-04-12,Bengaluru,32.5,121
2024-04-12,Chennai,31.1,125
2024-04-12,Kolkata,32.4,46
2024-04-12,Hyderabad,35.2,66
2024-04-12,Ahmedabad,32.7,179
2024-04-12,Jaipur,28.0,173
2024-04-12,Lucknow,28.8,84
2024-04-12,Bhopal,32.9,302
2024-04-13,Mumbai,36.6,135
2024-04-13,Delhi,40.6,99
2024-04-13,Bengaluru,32.3,310
2024-04-13,Chennai,33.8,306
2024-04-13,Kolkata,22.2,191
2024-04-13,Hyderabad,30.6,236
2024-04-13,Ahmedabad,35.7,227
2024-04-13,Jaipur,25.3,280
2024-04-13,Lucknow,34.7,316
2024-04-13,Bhopal,37.5,192
2024-04-14,Mumbai,24.5,87
2024-04-14,Delhi,34.4,213
2024-04-14,Bengaluru,24.0,299
2024-04-14,Chennai,25.1,146
2024-04-14,Kolkata,32.6,348
2024-04-14,Hyderabad,32.3,202
2024-04-14,Ahmedabad,30.0,202
2024-04-14,Jaipur,29.7,150
2024-04-14,Lucknow,24.1,139
2024-04-14,Bhopal,27.4,50
2024-04-15,Mumbai,23.1,124
2024-04-15,Delhi,22.2,258
2024-04-15,Bengaluru,29.8,49
2024-04-15,Chennai,33.7,188
2024-04-15,Kolkata,21.5,89
2024-04-15,Hyderabad,29.2,341
2024-04-15,Ahmedabad,20.1,222
2024-04-15,Jaipur,30.9,295
2024-04-15,Lucknow,25.7,83
2024-04-15,Bhopal,34.9,186
2024-04-16,Mumbai,25.3,309
2024-04-16,Delhi,29.5,93
2024-04-16,Bengaluru,28.2,202
2024-04-16,Chennai,29.9,122
2024-04-16,Kolkata,29.5,250
2024-04-16,Hyderabad,37.1,215
2024-04-16,Ahmedabad,31.7,70
2024-04-16,Jaipur,39.6,128
2024-04-16,Lucknow,27.2,115
2024-04-16,Bhopal,36.7,154
2024-04-17,Mumbai,24.0,76
2024-04-17,Delhi,32.2,115
2024-04-17,Bengaluru,34.9,236
2024-04-17,Chennai,25.5,100
2024-04-17,Kolkata,21.9,44
2024-04-17,Hyderabad,28.0,260
2024-04-17,Ahmedabad,21.4,225
2024-04-17,Jaipur,28.5,102
2024-04-17,Lucknow,39.2,146
2024-04-17,Bhopal,36.5,70
2024-04-18,Mumbai,25.3,224
2024-04-18,Delhi,31.6,173
2024-04-18,Bengaluru,32.1,202
2024-04-18,Chennai,26.5,187
2024-04-18,Kolkata,37.2,56
2024-04-18,Hyderabad,30.6,227
2024-04-18,Ahmedabad,39.8,154
2024-04-18,Jaipur,20.7,328
2024-04-18,Lucknow,29.6,64
2024-04-18,Bhopal,39.2,136
2024-04-19,Mumbai,29.8,111
2024-04-19,Delhi,19.4,125
2024-04-19,Bengaluru,33.9,310
2024-04-19,Chennai,37.9,46
2024-04-19,Kolkata,31.6,349
2024-04-19,Hyderabad,22.1,304
2024-04-19,Ahmedabad,26.2,100
2024-04-19,Jaipur,25.6,216
2024-04-19,Lucknow,33.4,250
2024-04-19,Bhopal,32.6,214
2024-04-20,Mumbai,32.5,150
2024-04-20,Delhi,29.4,335
2024-04-20,Bengaluru,36.3,44
2024-04-20,Chennai,27.9,280
2024-04-20,Kolkata,30.5,91
2024-04-20,Hyderabad,22.3,262
2024-04-20,Ahmedabad,37.2,205
2024-04-20,Jaipur,23.3,293
2024-04-20,Lucknow,40.8,240
2024-04-20,Bhopal,37.6,346
2024-04-21,Mumbai,23.6,243
2024-04-21,Delhi,34.3,176
2024-04-21,Bengaluru,36.4,303
2024-04-21,Chennai,36.6,345
2024-04-21,Kolkata,33.1,304
2024-04-21,Hyderabad,19.9,248
2024-04-21,Ahmedabad,25.9,66
2024-04-21,Jaipur,35.8,49
2024-04-21,Lucknow,32.4,238
2024-04-21,Bhopal,33.9,331
2024-04-22,Mumbai,25.1,158
2024-04-22,Delhi,21.8,176
2024-04-22,Bengaluru,21.8,176
2024-04-22,Chennai,35.4,126
2024-04-22,Kolkata,22.7,304
2024-04-22,Hyderabad,30.0,125
2024-04-22,Ahmedabad,26.4,121
2024-04-22,Jaipur,25.0,276
2024-04-22,Lucknow,26.5,259
2024-04-22,Bhopal,32.7,106
2024-04-23,Mumbai,30.2,61
2024-04-23,Delhi,22.1,333
2024-04-23,Bengaluru,31.7,48
2024-04-23,Chennai,38.5,165
2024-04-23,Kolkata,29.6,307
2024-04-23,Hyderabad,30.3,222
2024-04-23,Ahmedabad,35.7,325
2024-04-23,Jaipur,39.9,101
2024-04-23,Lucknow,27.2,166
2024-04-23,Bhopal,21.9,209
2024-04-24,Mumbai,23.2,163
2024-04-24,Delhi,22.8,204
2024-04-24,Bengaluru,35.3,187
2024-04-24,Chennai,23.2,283
2024-04-24,Kolkata,25.7,307
2024-04-24,Hyderabad,22.9,309
2024-04-24,Ahmedabad,26.8,305
2024-04-24,Jaipur,22.6,296
2024-04-24,Lucknow,32.6,189
2024-04-24,Bhopal,39.8,349
2024-04-25,Mumbai,24.2,143
2024-04-25,Delhi,20.3,304
2024-04-25,Bengaluru,36.1,253
2024-04-25,Chennai,41.5,259
2024-04-25,Kolkata,38.5,335
2024-04-25,Hyderabad,22.5,303
2024-04-25,Ahmedabad,29.5,273
2024-04-25,Jaipur,25.8,291
2024-04-25,Lucknow,23.4,250
2024-04-25,Bhopal,27.5,243
2024-04-26,Mumbai,26.0,159
2024-04-26,Delhi,39.4,83
2024-04-26,Bengaluru,32.2,169
2024-04-26,Chennai,36.5,164
2024-04-26,Kolkata,38.1,292
2024-04-26,Hyderabad,26.8,132
2024-04-26,Ahmedabad,34.7,46
2024-04-26,Jaipur,28.5,107
2024-04-26,Lucknow,24.6,242
2024-04-26,Bhopal,25.2,67
2024-04-27,Mumbai,22.7,225
2024-04-27,Delhi,39.0,136
2024-04-27,Bengaluru,20.6,72
2024-04-27,Chennai,35.7,130
2024-04-27,Kolkata,26.8,75
2024-04-27,Hyderabad,28.9,197
2024-04-27,Ahmedabad,35.8,46
2024-04-27,Jaipur,22.1,250
2024-04-27,Lucknow,25.6,238
2024-04-27,Bhopal,38.8,162
2024-04-28,Mumbai,24.2,72
2024-04-28,Delhi,37.1,135
2024-04-28,Bengaluru,37.7,53
2024-04-28,Chennai,27.6,93
2024-04-28,Kolkata,19.8,341
2024-04-28,Hyderabad,23.8,275
2024-04-28,Ahmedabad,40.6,235
2024-04-28,Jaipur,40.2,305
2024-04-28,Lucknow,31.2,163
2024-04-28,Bhopal,35.7,77
2024-04-29,Mumbai,18.9,43
2024-04-29,Delhi,38.0,301
2024-04-29,Bengaluru,37.8,114
2024-04-29,Chennai,33.5,190
2024-04-29,Kolkata,23.7,263
2024-04-29,Hyderabad,41.7,323
2024-04-29,Ahmedabad,37.6,273
2024-04-29,Jaipur,22.8,125
2024-04-29,Lucknow,25.3,333
2024-04-29,Bhopal,23.7,138
2024-04-30,Mumbai,35.2,343
2024-04-30,Delhi,40.1,61
2024-04-30,Bengaluru,27.6,135
2024-04-30,Chennai,30.9,104
2024-04-30,Kolkata,33.2,89
2024-04-30,Hyderabad,26.4,214
2024-04-30,Ahmedabad,37.6,140
2024-04-30,Jaipur,29.7,276
2024-04-30,Lucknow,31.0,210
2024-04-30,Bhopal,26.7,244
2024-05-01,Mumbai,29.3,97
2024-05-01,Delhi,21.1,275
2024-05-01,Bengaluru,27.2,183
2024-05-01,Chennai,33.4,304
2024-05-01,Kolkata,29.7,118
2024-05-01,Hyderabad,28.7,87
2024-05-01,Ahmedabad,26.9,152
2024-05-01,Jaipur,25.4,72
2024-05-01,Lucknow,23.6,174
2024-05-01,Bhopal,33.2,250
2024-05-02,Mumbai,24.8,112
2024-05-02,Delhi,32.3,141
2024-05-02,Bengaluru,23.6,124
2024-05-02,Chennai,29.9,347
2024-05-02,Kolkata,24.3,340
2024-05-02,Hyderabad,32.0,295
2024-05-02,Ahmedabad,40.1,76
2024-05-02,Jaipur,40.6,160
2024-05-02,Lucknow,27.3,43
2024-05-02,Bhopal,29.0,158
2024-05-03,Mumbai,38.4,263
2024-05-03,Delhi,31.4,340
2024-05-03,Bengaluru,26.3,100
2024-05-03,Chennai,29.8,86
2024-05-03,Kolkata,34.1,100
2024-05-03,Hyderabad,31.3,183
2024-05-03,Ahmedabad,36.3,300
2024-05-03,Jaipur,21.5,319
2024-05-03,Lucknow,25.9,120
2024-05-03,Bhopal,31.5,111
2024-05-04,Mumbai,34.7,343
2024-05-04,Delhi,31.2,153
2024-05-04,Bengaluru,39.9,240
2024-05-04,Chennai,42.0,115
2024-05-04,Kolkata,36.1,135
2024-05-04,Hyderabad,36.1,129
2024-05-04,Ahmedabad,22.1,227
2024-05-04,Jaipur,33.2,67
2024-05-04,Lucknow,34.8,285
2024-05-04,Bhopal,37.6,300
2024-05-05,Mumbai,38.6,307
2024-05-05,Delhi,24.0,227
2024-05-05,Bengaluru,19.4,98
2024-05-05,Chennai,23.1,67
2024-05-05,Kolkata,21.9,306
2024-05-05,Hyderabad,31.6,221
2024-05-05,Ahmedabad,36.8,80
2024-05-05,Jaipur,37.8,71
2024-05-05,Lucknow,34.0,262
2024-05-05,Bhopal,36.9,212
2024-05-06,Mumbai,25.7,316
2024-05-06,Delhi,27.7,235
2024-05-06,Bengaluru,32.9,268
2024-05-06,Chennai,32.2,271
2024-05-06,Kolkata,27.2,324
2024-05-06,Hyderabad,29.5,286
2024-05-06,Ahmedabad,24.8,71
2024-05-06,Jaipur,23.5,116
2024-05-06,Lucknow,33.3,172
2024-05-06,Bhopal,30.7,82
2024-05-07,Mumbai,31.0,141
2024-05-07,Delhi,24.8,58
2024-05-07,Bengaluru,33.3,134
2024-05-07,Chennai,25.2,271
2024-05-07,Kolkata,32.9,155
2024-05-07,Hyderabad,22.4,140
2024-05-07,Ahmedabad,22.4,151
2024-05-07,Jaipur,33.8,189
2024-05-07,Lucknow,31.6,151
2024-05-07,Bhopal,27.5,174
2024-05-08,Mumbai,33.4,224
2024-05-08,Delhi,25.3,198
2024-05-08,Bengaluru,22.7,74
2024-05-08,Chennai,28.7,123
2024-05-08,Kolkata,36.7,200
2024-05-08,Hyderabad,24.9,107
2024-05-08,Ahmedabad,24.4,246
2024-05-08,Jaipur,32.3,103
2024-05-08,Lucknow,33.6,282
2024-05-08,Bhopal,33.1,43
2024-05-09,Mumbai,38.9,315
2024-05-09,Delhi,28.7,197
2024-05-09,Bengaluru,38.9,288
2024-05-09,Chennai,27.5,128
2024-05-09,Kolkata,24.8,66
2024-05-09,Hyderabad,27.1,349
2024-05-09,Ahmedabad,22.4,113
2024-05-09,Jaipur,27.9,265
2024-05-09,Lucknow,23.6,47
2024-05-09,Bhopal,38.1,53
2024-05-10,Mumbai,41.9,96
2024-05-10,Delhi,30.6,342
2024-05-10,Bengaluru,29.8,118
2024-05-10,Chennai,26.8,296
2024-05-10,Kolkata,27.8,200
2024-05-10,Hyderabad,39.0,125
2024-05-10,Ahmedabad,37.0,249
2024-05-10,Jaipur,26.3,332
2024-05-10,Lucknow,27.1,164
2024-05-10,Bhopal,24.6,183
2024-05-11,Mumbai,25.1,93
2024-05-11,Delhi,24.3,103
2024-05-11,Bengaluru,35.4,102
2024-05-11,Chennai,35.0,60
2024-05-11,Kolkata,40.2,276
2024-05-11,Hyderabad,27.5,83
2024-05-11,Ahmedabad,30.3,254
2024-05-11,Jaipur,31.0,185
2024-05-11,Lucknow,24.1,337
2024-05-11,Bhopal,37.4,97
2024-05-12,Mumbai,20.1,305
2024-05-12,Delhi,35.2,151
2024-05-12,Bengaluru,26.1,123
2024-05-12,Chennai,21.3,338
2024-05-12,Kolkata,26.7,189
2024-05-12,Hyderabad,34.9,97
2024-05-12,Ahmedabad,35.8,307
2024-05-12,Jaipur,24.2,304
2024-05-12,Lucknow,37.6,112
2024-05-12,Bhopal,32.6,68
2024-05-13,Mumbai,31.8,198
2024-05-13,Delhi,26.3,215
2024-05-13,Bengaluru,34.4,337
2024-05-13,Chennai,24.6,150
2024-05-13,Kolkata,38.9,195
2024-05-13,Hyderabad,39.2,132
2024-05-13,Ahmedabad,25.7,187
2024-05-13,Jaipur,38.3,276
2024-05-13,Lucknow,23.4,93
2024-05-13,Bhopal,22.1,42
2024-05-14,Mumbai,39.0,300
2024-05-14,Delhi,23.9,273
2024-05-14,Bengaluru,40.1,141
2024-05-14,Chennai,20.0,175
2024-05-14,Kolkata,26.3,98
2024-05-14,Hyderabad,35.2,126
2024-05-14,Ahmedabad,41.1,177
2024-05-14,Jaipur,22.6,308
2024-05-14,Lucknow,36.4,175
2024-05-14,Bhopal,38.8,259
2024-05-15,Mumbai,23.7,223
2024-05-15,Delhi,27.7,123
2024-05-15,Bengaluru,29.5,65
2024-05-15,Chennai,38.8,134
2024-05-15,Kolkata,27.5,71
2024-05-15,Hyderabad,26.7,199
2024-05-15,Ahmedabad,22.0,303
2024-05-15,Jaipur,25.3,248
2024-05-15,Lucknow,24.9,113
2024-05-15,Bhopal,25.1,331
2024-05-16,Mumbai,25.2,171
2024-05-16,Delhi,29.2,50
2024-05-16,Bengaluru,30.7,349
2024-05-16,Chennai,25.5,253
2024-05-16,Kolkata,30.4,251
2024-05-16,Hyderabad,30.3,61
2024-05-16,Ahmedabad,36.7,307
2024-05-16,Jaipur,25.7,137
2024-05-16,Lucknow,37.1,286
2024-05-16,Bhopal,32.1,80
2024-05-17,Mumbai,37.9,286
2024-05-17,Delhi,30.0,66
2024-05-17,Bengaluru,28.1,105
2024-05-17,Chennai,27.7,310
2024-05-17,Kolkata,27.5,106
2024-05-17,Hyderabad,22.7,184
2024-05-17,Ahmedabad,20.4,99
2024-05-17,Jaipur,29.8,256
2024-05-17,Lucknow,42.3,254
2024-05-17,Bhopal,26.3,290
2024-05-18,Mumbai,40.3,78
2024-05-18,Delhi,38.6,77
2024-05-18,Bengaluru,24.8,185
2024-05-18,Chennai,29.8,268
2024-05-18,Kolkata,22.5,85
2024-05-18,Hyderabad,22.4,166
2024-05-18,Ahmedabad,27.2,182
2024-05-18,Jaipur,36.6,334
2024-05-18,Lucknow,29.9,251
2024-05-18,Bhopal,33.6,78
2024-05-19,Mumbai,23.5,111
2024-05-19,Delhi,38.8,178
2024-05-19,Bengaluru,25.7,223
2024-05-19,Chennai,25.2,307
2024-05-19,Kolkata,24.1,318
2024-05-19,Hyderabad,38.7,148
2024-05-19,Ahmedabad,25.1,201
2024-05-19,Jaipur,23.9,102
2024-05-19,Lucknow,20.6,71
2024-05-19,Bhopal,21.1,272
2024-05-20,Mumbai,23.5,344
2024-05-20,Delhi,34.6,86
2024-05-20,Bengaluru,37.5,70
2024-05-20,Chennai,26.8,81
2024-05-20,Kolkata,22.3,45
2024-05-20,Hyderabad,33.6,345
2024-05-20,Ahmedabad,33.1,105
2024-05-20,Jaipur,32.5,214
2024-05-20,Lucknow,22.2,207
2024-05-20,Bhopal,39.7,317
2024-05-21,Mumbai,32.8,74
2024-05-21,Delhi,36.1,49
2024-05-21,Bengaluru,33.9,126
2024-05-21,Chennai,21.0,216
2024-05-21,Kolkata,26.0,88
2024-05-21,Hyderabad,30.9,44
2024-05-21,Ahmedabad,24.2,149
2024-05-21,Jaipur,37.8,119
2024-05-21,Lucknow,22.8,234
2024-05-21,Bhopal,30.6,215
2024-05-22,Mumbai,27.4,47
2024-05-22,Delhi,18.7,191
2024-05-22,Bengaluru,31.6,70
2024-05-22,Chennai,21.0,94
2024-05-22,Kolkata,34.2,348
2024-05-22,Hyderabad,20.2,65
2024-05-22,Ahmedabad,27.0,134
2024-05-22,Jaipur,30.4,216
2024-05-22,Lucknow,37.2,116
2024-05-22,Bhopal,37.8,258
2024-05-23,Mumbai,22.4,113
2024-05-23,Delhi,25.1,64
2024-05-23,Bengaluru,25.4,87
2024-05-23,Chennai,24.6,181
2024-05-23,Kolkata,28.1,152
2024-05-23,Hyderabad,22.8,301
2024-05-23,Ahmedabad,37.6,281
2024-05-23,Jaipur,36.5,51
2024-05-23,Lucknow,38.3,134
2024-05-23,Bhopal,18.5,56
2024-05-24,Mumbai,21.1,175
2024-05-24,Delhi,29.6,101
2024-05-24,Bengaluru,38.8,67
2024-05-24,Chennai,37.9,145
2024-05-24,Kolkata,26.8,336
2024-05-24,Hyderabad,39.4,278
2024-05-24,Ahmedabad,38.0,106
2024-05-24,Jaipur,35.3,105
2024-05-24,Lucknow,21.3,141
2024-05-24,Bhopal,36.2,179
2024-05-25,Mumbai,33.0,235
2024-05-25,Delhi,37.4,174
2024-05-25,Bengaluru,33.5,180
2024-05-25,Chennai,28.1,141
2024-05-25,Kolkata,26.1,242
