city,date,aqi
Bulandshahr,14-02-2025 17:00:00,12.0
Agra,14-02-2025 17:00:00,23.0
Agra,14-02-2025 17:00:00,1.0
Agra,14-02-2025 17:00:00,30.0
Agra,14-02-2025 17:00:00,14.0
Agra,14-02-2025 17:00:00,7.0
Ghaziabad,14-02-2025 17:00:00,5.0
Gorakhpur,14-02-2025 17:00:00,11.0
Gorakhpur,14-02-2025 17:00:00,18.0
Greater Noida,14-02-2025 17:00:00,67.0
Agartala,14-02-2025 17:00:00,10.0
Agartala,14-02-2025 17:00:00,22.0
Agartala,14-02-2025 17:00:00,172.0
Agra,14-02-2025 17:00:00,32.0
Agra,14-02-2025 17:00:00,10.0
Kanpur,14-02-2025 17:00:00,30.0
Kanpur,14-02-2025 17:00:00,24.0
Kanpur,14-02-2025 17:00:00,23.0
Kanpur,14-02-2025 17:00:00,28.0
Kanpur,14-02-2025 17:00:00,63.0
Greater Noida,14-02-2025 17:00:00,98.0
Greater Noida,14-02-2025 17:00:00,56.0
Hapur,14-02-2025 17:00:00,63.0
Hapur,14-02-2025 17:00:00,36.0
Hapur,14-02-2025 17:00:00,6.0
Hyderabad,14-02-2025 17:00:00,19.0
Hyderabad,14-02-2025 17:00:00,68.0
Hyderabad,14-02-2025 17:00:00,41.0
Hyderabad,14-02-2025 17:00:00,39.0
Hyderabad,14-02-2025 17:00:00,4.0
Hyderabad,14-02-2025 17:00:00,6.0
Lucknow,14-02-2025 17:00:00,137.0
Lucknow,14-02-2025 17:00:00,83.0
Lucknow,14-02-2025 17:00:00,17.0
Lucknow,14-02-2025 17:00:00,114.0
Lucknow,14-02-2025 17:00:00,111.0
Lucknow,14-02-2025 17:00:00,54.0
Lucknow,14-02-2025 17:00:00,12.0
Lucknow,14-02-2025 17:00:00,43.0
Meerut,14-02-2025 17:00:00,121.0
Meerut,14-02-2025 17:00:00,7.0
Meerut,14-02-2025 17:00:00,18.0
Meerut,14-02-2025 17:00:00,33.0
Varanasi,14-02-2025 17:00:00,27.0
Vrindavan,14-02-2025 17:00:00,28.0
Vrindavan,14-02-2025 17:00:00,11.0
Dehradun,14-02-2025 17:00:00,1.0
Kashipur,14-02-2025 17:00:00,81.0
Kashipur,14-02-2025 17:00:00,7.0
Rishikesh,14-02-2025 17:00:00,58.0
Rishikesh,14-02-2025 17:00:00,6.0
Rishikesh,14-02-2025 17:00:00,6.0
Khurja,14-02-2025 17:00:00,6.0
Lucknow,14-02-2025 17:00:00,13.0
Lucknow,14-02-2025 17:00:00,89.0
Lucknow,14-02-2025 17:00:00,10.0
Lucknow,14-02-2025 17:00:00,34.0
Lucknow,14-02-2025 17:00:00,139.0
Lucknow,14-02-2025 17:00:00,29.0
Moradabad,14-02-2025 17:00:00,4.0
Moradabad,14-02-2025 17:00:00,38.0
Moradabad,14-02-2025 17:00:00,67.0
Moradabad,14-02-2025 17:00:00,24.0
Moradabad,14-02-2025 17:00:00,51.0
Moradabad,14-02-2025 17:00:00,19.0
Moradabad,14-02-2025 17:00:00,5.0
Meerut,14-02-2025 17:00:00,85.0
Meerut,14-02-2025 17:00:00,12.0
Meerut,14-02-2025 17:00:00,14.0
Moradabad,14-02-2025 17:00:00,4.0
Moradabad,14-02-2025 17:00:00,24.0
Moradabad,14-02-2025 17:00:00,20.0
Moradabad,14-02-2025 17:00:00,10.0
Moradabad,14-02-2025 17:00:00,35.0
Muzaffarnagar,14-02-2025 17:00:00,22.0
Muzaffarnagar,14-02-2025 17:00:00,38.0
Noida,14-02-2025 17:00:00,34.0
Noida,14-02-2025 17:00:00,43.0
Noida,14-02-2025 17:00:00,39.0
Noida,14-02-2025 17:00:00,41.0
Noida,14-02-2025 17:00:00,7.0
Prayagraj,14-02-2025 17:00:00,33.0
Prayagraj,14-02-2025 17:00:00,12.0
Prayagraj,14-02-2025 17:00:00,20.0
Asansol,14-02-2025 17:00:00,43.0
Asansol,14-02-2025 17:00:00,44.0
Asansol,14-02-2025 17:00:00,112.0
Varanasi,14-02-2025 17:00:00,21.0
Varanasi,14-02-2025 17:00:00,17.0
Varanasi,14-02-2025 17:00:00,3.0
Durgapur,14-02-2025 17:00:00,1.0
Durgapur,14-02-2025 17:00:00,97.0
Durgapur,14-02-2025 17:00:00,211.0
Haldia,14-02-2025 17:00:00,32.0
Haldia,14-02-2025 17:00:00,28.0
Howrah,14-02-2025 17:00:00,9.0
Howrah,14-02-2025 17:00:00,45.0
Howrah,14-02-2025 17:00:00,152.0
Howrah,14-02-2025 17:00:00,154.0
Howrah,14-02-2025 17:00:00,4.0
Kolkata,14-02-2025 17:00:00,93.0
Kolkata,14-02-2025 17:00:00,67.0
Kolkata,14-02-2025 17:00:00,164.0
Kolkata,14-02-2025 17:00:00,39.0
Kolkata,14-02-2025 17:00:00,20.0
Kolkata,14-02-2025 17:00:00,107.0
Kolkata,14-02-2025 17:00:00,101.0
Kolkata,14-02-2025 17:00:00,110.0
Kolkata,14-02-2025 17:00:00,38.0
Kolkata,14-02-2025 17:00:00,7.0
Kadapa,14-02-2025 17:00:00,84.0
Kadapa,14-02-2025 17:00:00,15.0
Rajamahendravaram,14-02-2025 17:00:00,8.0
Rajamahendravaram,14-02-2025 17:00:00,26.0
Tirumala,14-02-2025 17:00:00,70.0
Tirumala,14-02-2025 17:00:00,29.0
Tirumala,14-02-2025 17:00:00,10.0
Buxar,14-02-2025 17:00:00,5.0
Buxar,14-02-2025 17:00:00,4.0
Chhapra,14-02-2025 17:00:00,8.0
Gaya,14-02-2025 17:00:00,5.0
Gaya,14-02-2025 17:00:00,18.0
Gaya,14-02-2025 17:00:00,47.0
Bettiah,14-02-2025 17:00:00,28.0
Bettiah,14-02-2025 17:00:00,24.0
Bhagalpur,14-02-2025 17:00:00,24.0
Bhagalpur,14-02-2025 17:00:00,18.0
Bhagalpur,14-02-2025 17:00:00,12.0
Bhagalpur,14-02-2025 17:00:00,66.0
Vijayawada,14-02-2025 17:00:00,10.0
Vijayawada,14-02-2025 17:00:00,20.0
Byrnihat,14-02-2025 17:00:00,284.0
Byrnihat,14-02-2025 17:00:00,242.0
Byrnihat,14-02-2025 17:00:00,13.0
Nagaon,14-02-2025 17:00:00,63.0
Nagaon,14-02-2025 17:00:00,34.0
Nalbari,14-02-2025 17:00:00,2.0
Silchar,14-02-2025 17:00:00,2.0
Silchar,14-02-2025 17:00:00,27.0
Vijayawada,14-02-2025 17:00:00,53.0
Vijayawada,14-02-2025 17:00:00,14.0
Vijayawada,14-02-2025 17:00:00,23.0
Vijayawada,14-02-2025 17:00:00,19.0
Gaya,14-02-2025 17:00:00,3.0
Gaya,14-02-2025 17:00:00,64.0
Hajipur,14-02-2025 17:00:00,7.0
Guwahati,14-02-2025 17:00:00,18.0
Guwahati,14-02-2025 17:00:00,16.0
Guwahati,14-02-2025 17:00:00,2.0
Amaravati,14-02-2025 17:00:00,14.0
Amaravati,14-02-2025 17:00:00,4.0
Arrah,14-02-2025 17:00:00,1.0
Milupara,14-02-2025 17:00:00,14.0
Raipur,14-02-2025 17:00:00,61.0
Raipur,14-02-2025 17:00:00,7.0
Raipur,14-02-2025 17:00:00,32.0
Raipur,14-02-2025 17:00:00,68.0
Raipur,14-02-2025 17:00:00,41.0
Raipur,14-02-2025 17:00:00,62.0
Raipur,14-02-2025 17:00:00,28.0
Raipur,14-02-2025 17:00:00,3.0
Raipur,14-02-2025 17:00:00,13.0
Raipur,14-02-2025 17:00:00,32.0
Korba,14-02-2025 17:00:00,42.0
Korba,14-02-2025 17:00:00,7.0
Korba,14-02-2025 17:00:00,2.0
Kunjemura,14-02-2025 17:00:00,33.0
Muzaffarpur,14-02-2025 17:00:00,135.0
Muzaffarpur,14-02-2025 17:00:00,5.0
Muzaffarpur,14-02-2025 17:00:00,34.0
Muzaffarpur,14-02-2025 17:00:00,11.0
Muzaffarpur,14-02-2025 17:00:00,88.0
Patna,14-02-2025 17:00:00,94.0
Purnia,14-02-2025 17:00:00,40.0
Purnia,14-02-2025 17:00:00,14.0
Purnia,14-02-2025 17:00:00,3.0
Purnia,14-02-2025 17:00:00,32.0
Bhilai,14-02-2025 17:00:00,43.0
Bhilai,14-02-2025 17:00:00,7.0
Bhilai,14-02-2025 17:00:00,22.0
Bilaspur,14-02-2025 17:00:00,49.0
Patna,14-02-2025 17:00:00,3.0
Patna,14-02-2025 17:00:00,25.0
Patna,14-02-2025 17:00:00,191.0
Chandigarh,14-02-2025 17:00:00,63.0
Bhilai,14-02-2025 17:00:00,26.0
Manguraha,14-02-2025 17:00:00,124.0
Manguraha,14-02-2025 17:00:00,4.0
Samastipur,14-02-2025 17:00:00,21.0
Samastipur,14-02-2025 17:00:00,4.0
Delhi,14-02-2025 17:00:00,77.0
Delhi,14-02-2025 17:00:00,27.0
Delhi,14-02-2025 17:00:00,71.0
Delhi,14-02-2025 17:00:00,44.0
Delhi,14-02-2025 17:00:00,68.0
Delhi,14-02-2025 17:00:00,10.0
Delhi,14-02-2025 17:00:00,41.0
Delhi,14-02-2025 17:00:00,45.0
Delhi,14-02-2025 17:00:00,108.0
Delhi,14-02-2025 17:00:00,64.0
Delhi,14-02-2025 17:00:00,15.0
Delhi,14-02-2025 17:00:00,71.0
Raipur,14-02-2025 17:00:00,3.0
Tumidih,14-02-2025 17:00:00,40.0
Tumidih,14-02-2025 17:00:00,34.0
Delhi,14-02-2025 17:00:00,12.0
Delhi,14-02-2025 17:00:00,17.0
Delhi,14-02-2025 17:00:00,88.0
Delhi,14-02-2025 17:00:00,7.0
Delhi,14-02-2025 17:00:00,95.0
Delhi,14-02-2025 17:00:00,126.0
Delhi,14-02-2025 17:00:00,5.0
Delhi,14-02-2025 17:00:00,4.0
Delhi,14-02-2025 17:00:00,23.0
Delhi,14-02-2025 17:00:00,87.0
Delhi,14-02-2025 17:00:00,5.0
Delhi,14-02-2025 17:00:00,108.0
Delhi,14-02-2025 17:00:00,136.0
Delhi,14-02-2025 17:00:00,17.0
Delhi,14-02-2025 17:00:00,99.0
Delhi,14-02-2025 17:00:00,8.0
Delhi,14-02-2025 17:00:00,82.0
Delhi,14-02-2025 17:00:00,26.0
Delhi,14-02-2025 17:00:00,76.0
Gandhinagar,14-02-2025 17:00:00,101.0
Gandhinagar,14-02-2025 17:00:00,5.0
Gandhinagar,14-02-2025 17:00:00,22.0
Surat,14-02-2025 17:00:00,66.0
Surat,14-02-2025 17:00:00,46.0
Surat,14-02-2025 17:00:00,63.0
Vatva,14-02-2025 17:00:00,78.0
Charkhi Dadri,14-02-2025 17:00:00,102.0
Ahmedabad,14-02-2025 17:00:00,137.0
Ahmedabad,14-02-2025 17:00:00,94.0
Ahmedabad,14-02-2025 17:00:00,3.0
Ahmedabad,14-02-2025 17:00:00,20.0
Ahmedabad,14-02-2025 17:00:00,16.0
Ahmedabad,14-02-2025 17:00:00,47.0
Ahmedabad,14-02-2025 17:00:00,66.0
Charkhi Dadri,14-02-2025 17:00:00,5.0
Charkhi Dadri,14-02-2025 17:00:00,14.0
Faridabad,14-02-2025 17:00:00,101.0
Faridabad,14-02-2025 17:00:00,6.0
Faridabad,14-02-2025 17:00:00,20.0
Faridabad,14-02-2025 17:00:00,11.0
Ahmedabad,14-02-2025 17:00:00,47.0
Ankleshwar,14-02-2025 17:00:00,78.0
Gandhinagar,14-02-2025 17:00:00,30.0
Gandhinagar,14-02-2025 17:00:00,6.0
Delhi,14-02-2025 17:00:00,137.0
Delhi,14-02-2025 17:00:00,112.0
Delhi,14-02-2025 17:00:00,128.0
Delhi,14-02-2025 17:00:00,70.0
Delhi,14-02-2025 17:00:00,19.0
Gurugram,14-02-2025 17:00:00,124.0
Gurugram,14-02-2025 17:00:00,20.0
Panchgaon,14-02-2025 17:00:00,54.0
Panchgaon,14-02-2025 17:00:00,42.0
Ahmedabad,14-02-2025 17:00:00,5.0
Ahmedabad,14-02-2025 17:00:00,65.0
Delhi,14-02-2025 17:00:00,115.0
Delhi,14-02-2025 17:00:00,15.0
Delhi,14-02-2025 17:00:00,22.0
Bengaluru,14-02-2025 17:00:00,38.0
Mysuru,14-02-2025 17:00:00,57.0
Mysuru,14-02-2025 17:00:00,4.0
Ramanagara,14-02-2025 17:00:00,17.0
Ramanagara,14-02-2025 17:00:00,1.0
Ramanagara,14-02-2025 17:00:00,25.0
Ramanagara,14-02-2025 17:00:00,51.0
Shivamogga,14-02-2025 17:00:00,52.0
Tumakuru,14-02-2025 17:00:00,114.0
Bengaluru,14-02-2025 17:00:00,2.0
Bengaluru,14-02-2025 17:00:00,40.0
Bengaluru,14-02-2025 17:00:00,57.0
Bengaluru,14-02-2025 17:00:00,65.0
Bengaluru,14-02-2025 17:00:00,70.0
Bengaluru,14-02-2025 17:00:00,3.0
Bengaluru,14-02-2025 17:00:00,56.0
Bengaluru,14-02-2025 17:00:00,2.0
Bengaluru,14-02-2025 17:00:00,101.0
Dharwad,14-02-2025 17:00:00,25.0
Dharwad,14-02-2025 17:00:00,40.0
Gadag,14-02-2025 17:00:00,18.0
Hassan,14-02-2025 17:00:00,2.0
Hassan,14-02-2025 17:00:00,6.0
Haveri,14-02-2025 17:00:00,23.0
Chamarajanagar,14-02-2025 17:00:00,5.0
Chamarajanagar,14-02-2025 17:00:00,36.0
Dharwad,14-02-2025 17:00:00,49.0
Bengaluru,14-02-2025 17:00:00,41.0
Bengaluru,14-02-2025 17:00:00,21.0
Bengaluru,14-02-2025 17:00:00,9.0
Bengaluru,14-02-2025 17:00:00,23.0
Chamarajanagar,14-02-2025 17:00:00,35.0
Bengaluru,14-02-2025 17:00:00,97.0
Bengaluru,14-02-2025 17:00:00,96.0
Bengaluru,14-02-2025 17:00:00,22.0
Bengaluru,14-02-2025 17:00:00,52.0
Tumakuru,14-02-2025 17:00:00,57.0
Udupi,14-02-2025 17:00:00,90.0
Udupi,14-02-2025 17:00:00,31.0
Udupi,14-02-2025 17:00:00,7.0
Hubballi,14-02-2025 17:00:00,2.0
Kalaburagi,14-02-2025 17:00:00,81.0
Kalaburagi,14-02-2025 17:00:00,12.0
Kolar,14-02-2025 17:00:00,7.0
Kolar,14-02-2025 17:00:00,2.0
Mangalore,14-02-2025 17:00:00,59.0
Indore,14-02-2025 17:00:00,40.0
Jabalpur,14-02-2025 17:00:00,3.0
Jabalpur,14-02-2025 17:00:00,3.0
Jabalpur,14-02-2025 17:00:00,33.0
Jabalpur,14-02-2025 17:00:00,75.0
Jabalpur,14-02-2025 17:00:00,28.0
Pithampur,14-02-2025 17:00:00,121.0
Sagar,14-02-2025 17:00:00,52.0
Sagar,14-02-2025 17:00:00,97.0
Sagar,14-02-2025 17:00:00,51.0
Jabalpur,14-02-2025 17:00:00,2.0
Jabalpur,14-02-2025 17:00:00,41.0
Katni,14-02-2025 17:00:00,53.0
Maihar,14-02-2025 17:00:00,25.0
Mandideep,14-02-2025 17:00:00,76.0
Thrissur,14-02-2025 17:00:00,8.0
Bhopal,14-02-2025 17:00:00,74.0
Bhopal,14-02-2025 17:00:00,6.0
Kannur,14-02-2025 17:00:00,53.0
Kannur,14-02-2025 17:00:00,49.0
Thiruvananthapuram,14-02-2025 17:00:00,48.0
Thiruvananthapuram,14-02-2025 17:00:00,72.0
Thiruvananthapuram,14-02-2025 17:00:00,6.0
Gwalior,14-02-2025 17:00:00,28.0
Gwalior,14-02-2025 17:00:00,37.0
Indore,14-02-2025 17:00:00,62.0
Ahmednagar,14-02-2025 17:00:00,155.0
Ahmednagar,14-02-2025 17:00:00,6.0
Ahmednagar,14-02-2025 17:00:00,5.0
Akola,14-02-2025 17:00:00,79.0
Bhopal,14-02-2025 17:00:00,34.0
Dewas,14-02-2025 17:00:00,82.0
Indore,14-02-2025 17:00:00,14.0
Jalgaon,14-02-2025 17:00:00,123.0
Jalgaon,14-02-2025 17:00:00,10.0
Jalgaon,14-02-2025 17:00:00,1.0
Jalna,14-02-2025 17:00:00,51.0
Jalna,14-02-2025 17:00:00,14.0
Jalna,14-02-2025 17:00:00,24.0
Kalyan,14-02-2025 17:00:00,84.0
Mumbai,14-02-2025 17:00:00,45.0
Mumbai,14-02-2025 17:00:00,2.0
Mumbai,14-02-2025 17:00:00,107.0
Mumbai,14-02-2025 17:00:00,112.0
Mumbai,14-02-2025 17:00:00,13.0
Mumbai,14-02-2025 17:00:00,70.0
Mumbai,14-02-2025 17:00:00,2.0
Malegaon,14-02-2025 17:00:00,51.0
Mira-Bhayandar,14-02-2025 17:00:00,27.0
Mira-Bhayandar,14-02-2025 17:00:00,40.0
Mumbai,14-02-2025 17:00:00,79.0
Mumbai,14-02-2025 17:00:00,128.0
Amravati,14-02-2025 17:00:00,90.0
Amravati,14-02-2025 17:00:00,1.0
Amravati,14-02-2025 17:00:00,23.0
Aurangabad,14-02-2025 17:00:00,32.0
Aurangabad,14-02-2025 17:00:00,30.0
Kolhapur,14-02-2025 17:00:00,135.0
Kolhapur,14-02-2025 17:00:00,114.0
Kolhapur,14-02-2025 17:00:00,35.0
Latur,14-02-2025 17:00:00,6.0
Mahad,14-02-2025 17:00:00,85.0
Aurangabad,14-02-2025 17:00:00,21.0
Badlapur,14-02-2025 17:00:00,18.0
Badlapur,14-02-2025 17:00:00,31.0
Bhiwandi,14-02-2025 17:00:00,4.0
Mumbai,14-02-2025 17:00:00,33.0
Mumbai,14-02-2025 17:00:00,27.0
Mumbai,14-02-2025 17:00:00,37.0
Mumbai,14-02-2025 17:00:00,9.0
Bhiwandi,14-02-2025 17:00:00,22.0
Chandrapur,14-02-2025 17:00:00,11.0
Chandrapur,14-02-2025 17:00:00,1.0
Mumbai,14-02-2025 17:00:00,9.0
Mumbai,14-02-2025 17:00:00,8.0
Mumbai,14-02-2025 17:00:00,103.0
Mumbai,14-02-2025 17:00:00,17.0
Nagpur,14-02-2025 17:00:00,70.0
Nagpur,14-02-2025 17:00:00,37.0
Nagpur,14-02-2025 17:00:00,41.0
Nagpur,14-02-2025 17:00:00,26.0
Navi Mumbai,14-02-2025 17:00:00,1.0
Navi Mumbai,14-02-2025 17:00:00,29.0
Navi Mumbai,14-02-2025 17:00:00,59.0
Navi Mumbai,14-02-2025 17:00:00,21.0
Navi Mumbai,14-02-2025 17:00:00,98.0
Mumbai,14-02-2025 17:00:00,132.0
Mumbai,14-02-2025 17:00:00,22.0
Mumbai,14-02-2025 17:00:00,72.0
Mumbai,14-02-2025 17:00:00,35.0
Mumbai,14-02-2025 17:00:00,18.0
Navi Mumbai,14-02-2025 17:00:00,5.0
Parbhani,14-02-2025 17:00:00,24.0
Pimpri-Chinchwad,14-02-2025 17:00:00,95.0
Pimpri-Chinchwad,14-02-2025 17:00:00,45.0
Mumbai,14-02-2025 17:00:00,54.0
Mumbai,14-02-2025 17:00:00,5.0
Mumbai,14-02-2025 17:00:00,47.0
Mumbai,14-02-2025 17:00:00,100.0
Mumbai,14-02-2025 17:00:00,29.0
Nashik,14-02-2025 17:00:00,99.0
Nashik,14-02-2025 17:00:00,87.0
Nashik,14-02-2025 17:00:00,104.0
Navi Mumbai,14-02-2025 17:00:00,21.0
Nagpur,14-02-2025 17:00:00,12.0
Nanded,14-02-2025 17:00:00,21.0
Nanded,14-02-2025 17:00:00,48.0
Nashik,14-02-2025 17:00:00,81.0
Pimpri-Chinchwad,14-02-2025 17:00:00,43.0
Pimpri-Chinchwad,14-02-2025 17:00:00,122.0
Pune,14-02-2025 17:00:00,28.0
Mumbai,14-02-2025 17:00:00,10.0
Mumbai,14-02-2025 17:00:00,2.0
Mumbai,14-02-2025 17:00:00,58.0
Sangli,14-02-2025 17:00:00,104.0
Solapur,14-02-2025 17:00:00,111.0
Solapur,14-02-2025 17:00:00,56.0
Thane,14-02-2025 17:00:00,16.0
Thane,14-02-2025 17:00:00,29.0
Brajrajnagar,14-02-2025 17:00:00,58.0
Byasanagar,14-02-2025 17:00:00,3.0
Byasanagar,14-02-2025 17:00:00,31.0
Byasanagar,14-02-2025 17:00:00,42.0
Byasanagar,14-02-2025 17:00:00,182.0
Keonjhar,14-02-2025 17:00:00,110.0
Keonjhar,14-02-2025 17:00:00,23.0
Virar,14-02-2025 17:00:00,56.0
Imphal,14-02-2025 17:00:00,52.0
Shillong,14-02-2025 17:00:00,7.0
Shillong,14-02-2025 17:00:00,7.0
Kohima,14-02-2025 17:00:00,68.0
Pune,14-02-2025 17:00:00,225.0
Pune,14-02-2025 17:00:00,153.0
Pune,14-02-2025 17:00:00,78.0
Pune,14-02-2025 17:00:00,33.0
Sangli,14-02-2025 17:00:00,37.0
Angul,14-02-2025 17:00:00,26.0
Angul,14-02-2025 17:00:00,53.0
Balasore,14-02-2025 17:00:00,134.0
Balasore,14-02-2025 17:00:00,4.0
Barbil,14-02-2025 17:00:00,18.0
Barbil,14-02-2025 17:00:00,3.0
Rairangpur,14-02-2025 17:00:00,29.0
Rourkela,14-02-2025 17:00:00,23.0
Rourkela,14-02-2025 17:00:00,5.0
Rourkela,14-02-2025 17:00:00,70.0
Baripada,14-02-2025 17:00:00,72.0
Bhubaneswar,14-02-2025 17:00:00,29.0
Bhubaneswar,14-02-2025 17:00:00,229.0
Pune,14-02-2025 17:00:00,73.0
Pune,14-02-2025 17:00:00,49.0
Pune,14-02-2025 17:00:00,43.0
Ulhasnagar,14-02-2025 17:00:00,43.0
Puducherry,14-02-2025 17:00:00,2.0
Amritsar,14-02-2025 17:00:00,7.0
Bathinda,14-02-2025 17:00:00,23.0
Bathinda,14-02-2025 17:00:00,15.0
Bathinda,14-02-2025 17:00:00,33.0
Jalandhar,14-02-2025 17:00:00,98.0
Jalandhar,14-02-2025 17:00:00,39.0
Jalandhar,14-02-2025 17:00:00,2.0
Jalandhar,14-02-2025 17:00:00,16.0
Jalandhar,14-02-2025 17:00:00,36.0
Khanna,14-02-2025 17:00:00,61.0
Khanna,14-02-2025 17:00:00,72.0
Hanumangarh,14-02-2025 17:00:00,37.0
Hanumangarh,14-02-2025 17:00:00,13.0
Hanumangarh,14-02-2025 17:00:00,71.0
Jaipur,14-02-2025 17:00:00,94.0
Jaipur,14-02-2025 17:00:00,11.0
Jaipur,14-02-2025 17:00:00,14.0
Jaipur,14-02-2025 17:00:00,130.0
Patiala,14-02-2025 17:00:00,44.0
Ajmer,14-02-2025 17:00:00,62.0
Ajmer,14-02-2025 17:00:00,100.0
Ajmer,14-02-2025 17:00:00,46.0
Alwar,14-02-2025 17:00:00,50.0
Alwar,14-02-2025 17:00:00,13.0
Alwar,14-02-2025 17:00:00,43.0
Rourkela,14-02-2025 17:00:00,46.0
Talcher,14-02-2025 17:00:00,73.0
Tensa,14-02-2025 17:00:00,9.0
Puducherry,14-02-2025 17:00:00,49.0
Bharatpur,14-02-2025 17:00:00,29.0
Bharatpur,14-02-2025 17:00:00,8.0
Bharatpur,14-02-2025 17:00:00,12.0
Bhiwadi,14-02-2025 17:00:00,94.0
Bhiwadi,14-02-2025 17:00:00,49.0
Bhiwadi,14-02-2025 17:00:00,89.0
Dausa,14-02-2025 17:00:00,69.0
Dausa,14-02-2025 17:00:00,9.0
Dausa,14-02-2025 17:00:00,35.0
Dausa,14-02-2025 17:00:00,68.0
Dholpur,14-02-2025 17:00:00,69.0
Dungarpur,14-02-2025 17:00:00,30.0
Bikaner,14-02-2025 17:00:00,58.0
Bikaner,14-02-2025 17:00:00,7.0
Bikaner,14-02-2025 17:00:00,38.0
Bundi,14-02-2025 17:00:00,106.0
Churu,14-02-2025 17:00:00,60.0
Banswara,14-02-2025 17:00:00,40.0
Baran,14-02-2025 17:00:00,45.0
Baran,14-02-2025 17:00:00,4.0
Ludhiana,14-02-2025 17:00:00,49.0
Sikar,14-02-2025 17:00:00,8.0
Sirohi,14-02-2025 17:00:00,62.0
Sirohi,14-02-2025 17:00:00,6.0
Sirohi,14-02-2025 17:00:00,47.0
Sri Ganganagar,14-02-2025 17:00:00,230.0
Sri Ganganagar,14-02-2025 17:00:00,30.0
Tonk,14-02-2025 17:00:00,62.0
Udaipur,14-02-2025 17:00:00,147.0
Jaipur,14-02-2025 17:00:00,55.0
Jaisalmer,14-02-2025 17:00:00,58.0
Jaisalmer,14-02-2025 17:00:00,12.0
Jaisalmer,14-02-2025 17:00:00,26.0
Jalore,14-02-2025 17:00:00,33.0
Jhalawar,14-02-2025 17:00:00,37.0
Jhalawar,14-02-2025 17:00:00,8.0
Nagaur,14-02-2025 17:00:00,32.0
Pali,14-02-2025 17:00:00,44.0
Pratapgarh,14-02-2025 17:00:00,5.0
Pratapgarh,14-02-2025 17:00:00,28.0
Rajsamand,14-02-2025 17:00:00,33.0
Rajsamand,14-02-2025 17:00:00,19.0
Jhunjhunu,14-02-2025 17:00:00,9.0
Jodhpur,14-02-2025 17:00:00,227.0
Jodhpur,14-02-2025 17:00:00,162.0
Jodhpur,14-02-2025 17:00:00,106.0
Jodhpur,14-02-2025 17:00:00,12.0
Jodhpur,14-02-2025 17:00:00,24.0
Chennai,14-02-2025 17:00:00,25.0
Chennai,14-02-2025 17:00:00,57.0
Chennai,14-02-2025 17:00:00,22.0
Chennai,14-02-2025 17:00:00,34.0
Chennai,14-02-2025 17:00:00,55.0
Udaipur,14-02-2025 17:00:00,11.0
Udaipur,14-02-2025 17:00:00,43.0
Ariyalur,14-02-2025 17:00:00,48.0
Chengalpattu,14-02-2025 17:00:00,66.0
Kota,14-02-2025 17:00:00,137.0
Kota,14-02-2025 17:00:00,6.0
Kota,14-02-2025 17:00:00,15.0
Kota,14-02-2025 17:00:00,37.0
Kota,14-02-2025 17:00:00,55.0
Jaipur,14-02-2025 17:00:00,13.0
Jaipur,14-02-2025 17:00:00,80.0
Jaipur,14-02-2025 17:00:00,57.0
Jaipur,14-02-2025 17:00:00,54.0
Jodhpur,14-02-2025 17:00:00,73.0
Jodhpur,14-02-2025 17:00:00,13.0
Karauli,14-02-2025 17:00:00,22.0
Tirupur,14-02-2025 17:00:00,59.0
Vellore,14-02-2025 17:00:00,12.0
Vellore,14-02-2025 17:00:00,2.0
Virudhunagar,14-02-2025 17:00:00,49.0
Hyderabad,14-02-2025 17:00:00,3.0
Hyderabad,14-02-2025 17:00:00,69.0
Hyderabad,14-02-2025 17:00:00,123.0
Hyderabad,14-02-2025 17:00:00,11.0
Dindigul,14-02-2025 17:00:00,21.0
Kanchipuram,14-02-2025 17:00:00,45.0
Kanchipuram,14-02-2025 17:00:00,13.0
Kanchipuram,14-02-2025 17:00:00,8.0
Karur,14-02-2025 17:00:00,11.0
Karur,14-02-2025 17:00:00,15.0
Karur,14-02-2025 17:00:00,16.0
Karur,14-02-2025 17:00:00,30.0
Palkalaiperur,14-02-2025 17:00:00,10.0
Perundurai,14-02-2025 17:00:00,4.0
Perundurai,14-02-2025 17:00:00,39.0
Pudukottai,14-02-2025 17:00:00,29.0
Ranipet,14-02-2025 17:00:00,16.0
Chennai,14-02-2025 17:00:00,44.0
Chennai,14-02-2025 17:00:00,30.0
Coimbatore,14-02-2025 17:00:00,82.0
Coimbatore,14-02-2025 17:00:00,26.0
Coimbatore,14-02-2025 17:00:00,1.0
Coimbatore,14-02-2025 17:00:00,23.0
Madurai,14-02-2025 17:00:00,72.0
Madurai,14-02-2025 17:00:00,6.0
Nagapattinam,14-02-2025 17:00:00,2.0
Nagapattinam,14-02-2025 17:00:00,6.0
Palkalaiperur,14-02-2025 17:00:00,25.0
Hyderabad,14-02-2025 17:00:00,13.0
Hyderabad,14-02-2025 17:00:00,45.0
Hyderabad,14-02-2025 17:00:00,13.0
Hyderabad,14-02-2025 17:00:00,29.0
Hyderabad,14-02-2025 17:00:00,10.0
Thanjavur,14-02-2025 17:00:00,18.0
Tirunelveli,14-02-2025 17:00:00,2.0
Tirupur,14-02-2025 17:00:00,36.0
Hyderabad,14-02-2025 17:00:00,135.0
Hyderabad,14-02-2025 17:00:00,1.0
